customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1074015,0, , , unknown, false,0,1,403, true,0.0, G, true, false,42.79,1097.75,44.99,18.75,0.0,-11.575,-0.156,0.0,0.0,0.0,0.0,-15.07160921,0.0,14,0.0,0,0,1, false
1067357,70, , suburban, no, false,7,2,279, true,29.99, E, false, true,62.22,605.5,41.28,47.75,0.0,1.39,-0.4446,200.54,37.33,20.33,1.0,-1.6354694109999999,9.67,11,3.67,0,0,0, false
1014203,52, retired, suburban, yes, true,8,2,5, false,29.99, G, false, true,35.75,558.5,44.99,0.0,0.52,-4.11,0.0104,120.13,59.0,19.0,0.435185185,10.81875326,3.0,31,0.0,0,0,0, false
1061952,0, , unknown, unknown, false,0,1,478, true,0.0, D, true, false,55.37,362.5,39.99,72.5,0.0,-6.09,-0.5076,111.59,16.0,21.33,0.758829787,1.7342068730000002,8.0,16,0.0,0,0,0, false
1059557,26, , , no, false,3,1,430, true,0.0, B, false, t,33.85,246.25,30.0,0.0,0.0,4.475,0.121,45.73,7.0,2.0,0.554499554,-4.839611298,5.33,15,0.33,0,0,0, false
1004312,34, , suburban, yes, true,6,1,1137, false,0.0, F, false, true,49.99,327.0,49.99,0.0,0.0,-0.62,0.0,35.27,30.67,1.33,2.06704248,15.0374916,4.0,38,0.0,0,0,0, true
1049232,0, , , unknown, false,9,1,506, true,0.0, B, false, true,127.12,953.25,49.99,213.5,0.0,7.775,0.0734,229.7,89.67,33.0,2.818607595,16.27574932,15.67,17,0.0,0,0,0, false
1043401,0, , suburban, unknown, false,0,2,222, true,149.99, C, true, false,60.65,634.5,49.99,0.0,0.0,-5.33,-0.1022,106.8,35.67,15.67,0.750706665,11.25549637,18.0,17,0.33,0,0,0, false
1082587,52, , suburban, no, false,2,1,264, true,0.0, B, false, true,35.16,59.0,39.99,0.0,5.17,0.4,-0.1034,0.0,0.33,0.0,0.570815451,-13.72540703,0.33,9,0.0,0,0,0, false
1053535,58, , , unknown, false,6,1,361, true,0.0, B, false, true,30.26,112.5,39.99,0.0,0.0,0.55,-0.0054,0.49,1.0,0.0,4.055292259,-9.8241264,1.33,12,0.67,0,0,0, false
1016984,34, , , unknown, false,7,1,776, true,0.0, G, false, false,71.76,161.25,29.99,61.75,20.15,4.575,0.8938,29.53,6.33,0.0,2.600900225,4.675006117,1.67,26,0.33,0,0,0, true
1072328,34, , , no, false,3,1,305, true,0.0, G, true, true,53.55,524.25,50.43,36.75,0.0,-0.165,0.2448,378.73,8.0,7.33,0.637382561,19.15772488,4.33,10,4.0,0,0,0, false
1003939,0, , , unknown, false,0,3,690, true,29.99, A, true, false,55.68,1805.25,39.99,40.5,0.0,-18.905,0.5418,487.07,43.33,3.67,1.002712254,5.268500411000001,11.67,41,7.0,0,0,0, false
1070194,52, , , yes, true,8,3,76, true,149.99, D, false, true,63.01,444.25,69.99,0.0,0.81,3.995,-0.0448,63.36,20.33,1.33,2.470296046,-2.409844277,10.33,10,2.67,0,0,0, true
1096013,36, professional, suburban, yes, true,7,2,89, true,149.99, C, false, true,10.5,144.25,10.0,0.0,0.0,1.815,-0.01,0.53,0.33,0.0,1.175543886,9.314426998,5.33,8,0.0,0,0,0, false
