customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1050233,46, professional, t, yes, true,8,1,452, true,0.0, B, false, true,61.72,478.75,69.99,0.25,1.18,-1.735,-0.0452,65.88,16.33,6.67,2.1651829869999997,-5.187250537,6.67,15,0.0,0,0,0, false
1021365,76, professional, , yes, false,4,4,367, true,29.99, B, false, true,54.73,468.75,44.99,47.5,0.0,4.105,1.001,57.2,11.33,0.33,1.2735897440000001,-9.460068624,16.67,24,0.33,0,0,0, true
1071411,28, professional, suburban, no, false,2,1,418, true,0.0, C, false, true,89.45,675.0,94.99,0.0,0.0,5.4,0.08900000000000001,87.6,29.67,21.0,5.648617063,-6.618489219,5.33,14,0.0,0,0,0, false
1033936,0, , , unknown, false,0,3,89, true,29.99, C, true, false,61.55,398.5,39.99,3.5,0.0,-0.23,-0.1894,129.37,23.0,10.33,0.511727577,6.519474856,9.0,18,3.33,1,1,0, true
1014669,32, , , no, false,4,1,755, true,0.0, D, true, t,54.49,498.75,49.99,13.5,0.0,-6.935,-0.09,100.1,22.0,0.67,0.8930381709999999,-3.228911755,19.67,25,0.0,0,0,3, true
1073853,0, , suburban, unknown, false,0,1,296, true,0.0, G, true, false,38.75,938.25,44.99,12.0,0.0,1.555,0.1628,0.0,0.0,0.0,0.0,8.444139689,0.0,10,0.0,0,0,0, false
1062412,34, professional, rural, unknown, false,7,1,414, true,0.0, E, false, true,66.06,547.0,34.2,102.0,3.54,4.92,0.4112,152.29,40.33,0.67,1.503367347,16.5706859,13.67,14,3.0,0,0,0, false
1064645,0, , , unknown, false,0,1,402, true,0.0, C, true, false,33.99,126.0,37.49,0.0,0.0,0.22,0.0,54.0,5.33,3.33,1.0648596320000001,-7.497370033999999,0.67,14,0.33,0,0,0, true
1029413,46, , town, no, false,6,1,575, true,0.0, B, true, true,30.7,130.75,30.0,0.0,0.0,-1.635,-0.013999999999999999,16.66,14.33,5.33,4.618711386,2.9293932430000003,2.67,19,0.33,0,0,0, true
1006406,54, crafts, suburban, no, false,4,5,405, true,149.99, D, false, true,35.78,376.0,24.99,28.5,0.0,0.32,-0.2158,122.42,13.33,5.33,0.643344173,0.854112271,1.67,35,1.0,0,0,0, true
1098158,32, , , no, false,0,11,111, true,299.99, C, true, yes,235.5,2769.25,84.99,483.25,0.0,-7.725,-0.0542,899.85,106.33,13.67,1.514151981,-1.647191655,23.33,39,1.33,0,0,0, false
1077231,26, crafts, suburban, yes, false,6,1,220, true,0.0, B, false, false,29.15,402.75,39.99,30.75,0.42,-3.075,0.0168,123.47,8.33,5.0,1.5136634480000002,-5.145431128999999,2.33,7,3.0,0,0,0, false
1045335,40, professional, town, yes, true,8,2,426, true,149.99, B, false, true,74.14,718.0,79.99,47.0,0.0,-0.78,-0.2316,95.27,15.33,2.67,2.4972483580000002,-3.747033255,8.67,14,0.0,1,1,0, true
1017464,32, , , no, false,5,1,708, true,0.0, D, true, true,60.38,391.5,34.98,0.0,0.0,-0.69,-0.0348,64.73,21.67,11.67,0.44540512200000004,2.8431384110000004,6.33,23,1.67,0,0,0, true
1085635,0, , , unknown, false,0,1,191, true,0.0, B, true, false,52.92,804.25,59.99,0.0,0.0,-4.545,-0.019,149.38,13.67,1.67,0.975408828,-6.0032086179999995,27.33,6,1.0,0,0,0, true
1036317,0, , , unknown, false,0,3,244, true,59.99, B, true, false,58.33,189.5,52.48,0.0,3.62,-2.11,-0.0972,13.25,5.0,2.0,2.579778831,0.630856396,3.33,21,0.0,0,0,0, false
1081376,40, , suburban, unknown, true,6,1,313, true,0.0, E, false, true,49.34,423.0,50.77,0.0,5.83,1.34,0.0776,72.61,16.67,0.0,3.31412042,-7.630381158,24.0,11,0.67,0,0,0, false
1080599,56, , suburban, yes, false,9,2,10, true,149.99, B, true, true,59.18,1093.25,59.99,0.0,9.19,-2.085,-0.1682,349.25,78.67,66.67,0.628750045,11.8734416,7.67,11,0.33,0,0,0, false
1075320,34, professional, suburban, yes, false,9,1,288, true,0.0, B, false, true,11.09,102.75,10.0,0.25,0.0,0.705,-0.0218,3.05,9.67,3.33,0.284009547,1.6890055590000002,0.33,9,0.0,0,0,2, false
1091873,0, , suburban, unknown, false,0,1,244, true,0.0, D, true, false,60.77,309.75,59.99,0.0,2.28,-0.835,0.1666,58.7,5.67,3.33,1.0532,-0.67798676,6.33,9,0.0,0,0,0, false
1077896,24, , town, unknown, false,5,1,386, true,0.0, B, false, true,26.28,804.5,44.99,0.75,0.0,-4.73,-0.0058,25.79,5.33,1.33,0.744653687,-9.087884075,5.33,13,0.0,0,0,0, true
1010837,38, , town, unknown, false,8,1,846, true,0.0, A, false, true,30.51,123.0,29.99,0.0,0.0,0.56,-0.0104,19.14,9.33,3.0,3.595296026,-7.506580471,3.0,28,0.0,0,0,3, true
1032017,0, , , unknown, false,0,2,460, true,79.99, F, true, false,55.61,210.0,50.0,0.0,1.41,-0.54,-0.0274,10.7,4.33,0.67,10.625,-8.509682032,3.33,19,0.0,0,0,0, false
1093296,0, , town, unknown, false,0,2,136, true,29.99, C, true, false,23.24,32.0,29.99,9.75,0.35,0.7,0.1312,5.74,0.67,1.0,4.119850187,3.579005749,0.33,10,0.0,0,0,0, false
1075076,52, , suburban, yes, false,7,1,291, true,0.0, G, false, true,29.02,858.0,39.99,0.0,0.0,2.1,0.0196,30.16,11.0,2.67,0.771693175,-0.822340775,10.67,10,14.67,0,0,0, false
1004023,66, retired, suburban, no, false,6,1,1219, true,0.0, A, false, true,33.3,313.0,30.0,0.0,0.63,-5.34,-0.0188,111.87,6.33,1.67,2.470588235,1.291796927,2.33,41,0.0,0,0,0, false
1007745,0, , rural, unknown, false,0,1,990, true,0.0, D, true, false,40.72,235.75,34.99,0.0,0.0,-1.835,-0.0036,16.86,18.67,0.0,0.535513838,-10.90487871,4.67,33,0.0,0,0,0, false
1070582,0, , suburban, unknown, false,0,2,409, true,149.99, B, true, f,29.99,544.0,34.99,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,-18.76143725,0.0,14,0.0,0,0,0, false
