customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1046266,0, , , unknown, false,4,4,58, true,199.99, G, true, true,79.15,518.0,34.99,100.0,0.0,3.96,0.7568,39.6,53.67,3.67,1.153481233,4.809937627,12.67,18,3.67,1,1,0, true
1010715,42, clerical, town, yes, false,3,1,1019, true,0.0, A, true, true,77.29,609.0,34.98,69.0,2.41,0.64,0.105,4.89,15.0,0.0,2.2652272730000003,0.337820577,6.67,34,0.0,0,0,3, false
1009187,52, professional, suburban, yes, true,8,3,226, true,29.99, A, false, true,50.54,511.75,50.0,41.0,0.0,-8.075,-1.0108,166.0,11.0,0.0,8.794619762,13.23040859,5.0,33,0.0,0,0,0, true
1079041,30, , , no, false,3,1,274, true,0.0, B, false, true,39.99,135.5,49.99,0.0,0.0,0.81,-0.1,4.57,1.67,0.33,0.774397972,-4.065484346,2.67,9,0.67,0,0,0, false
1018171,0, , , unknown, false,0,1,867, true,0.0, A, true, false,58.6,610.0,42.49,33.0,0.0,-2.84,-0.1998,48.15,25.67,2.67,5.9128929910000005,7.624890754,24.67,29,0.0,0,0,0, false
1004531,48, professional, suburban, yes, false,9,2,1125, false,29.99, A, false, true,20.41,20.5,16.99,1.25,3.04,-0.23,-0.0682,0.0,0.0,0.0,4.0,17.16188389,0.33,37,0.0,0,0,0, false
1013088,0, , , unknown, false,0,4,242, true,149.99, C, true, false,107.62,1235.5,66.89,206.25,0.0,-5.23,-1.097,240.19,88.0,37.33,0.909050549,-4.546943944,16.33,26,3.33,0,0,0, true
1088824,26, , , no, true,1,1,334, true,0.0, C, false, true,27.38,223.75,33.38,0.5,0.0,-0.775,-0.5766,50.09,10.33,4.0,0.9107142859999999,-11.03389759,11.67,11,1.67,0,0,0, true
1049926,0, , town, unknown, false,0,1,500, true,0.0, F, true, false,114.96,877.75,49.99,183.5,3.01,-4.815,-1.1194,475.89,41.67,12.0,1.6929109880000002,4.511274717,10.33,17,0.0,0,0,0, true
1023778,40, professional, , unknown, true,3,1,629, true,0.0, B, false, true,38.44,106.5,29.99,27.0,0.0,2.71,0.5768,0.76,0.0,0.0,10.67,-7.862428587,1.33,21,0.0,0,0,0, true
1027367,56, , , no, true,4,2,311, true,149.99, G, true, true,49.16,573.25,29.99,38.5,0.2,3.675,0.4538,160.06,41.67,15.67,2.594202899,14.69447127,7.67,25,0.67,0,0,0, true
1023891,0, , suburban, unknown, false,0,2,150, true,149.99, B, true, false,83.5,343.0,80.0,0.0,0.0,4.5,0.0148,7.66,9.67,1.33,5.514994829,-0.518920856,5.33,27,0.0,0,0,0, true
1093187,0, , , unknown, false,0,1,290, true,0.0, G, true, false,61.0,323.0,21.0,109.0,0.0,-6.46,-1.22,194.65,30.0,21.33,2.23953125,-1.0256084540000001,12.0,10,22.0,0,0,0, true
1097053,58, professional, suburban, yes, true,8,1,194, true,0.0, B, false, true,44.24,346.0,49.99,0.0,0.0,1.8,0.0148,66.69,28.67,1.67,0.802631579,-11.54663878,1.67,7,0.0,0,0,0, false
1093141,40, , suburban, unknown, false,5,1,183, true,0.0, B, false, true,28.92,186.5,44.99,0.0,0.0,0.15,0.0044,27.29,18.0,8.33,2.0216129030000003,29.18003391,1.33,6,0.0,0,0,0, false
1026353,42, professional, , no, true,7,3,30, true,29.99, B, false, true,45.69,605.75,44.99,19.0,0.55,2.505,-0.0362,175.73,77.33,25.0,0.914191176,-8.557019136000001,47.33,22,1.0,0,0,0, false
1041326,36, crafts, , yes, false,6,5,438, true,29.99, B, false, true,86.1,691.25,59.98,124.5,0.0,2.355,0.002,69.91,35.0,13.67,1.890805296,12.49045451,12.67,22,0.0,0,0,0, false
1073738,48, professional, suburban, yes, true,6,1,236, true,0.0, E, false, true,32.94,389.5,39.99,2.5,0.0,0.77,0.0154,0.0,0.0,0.0,0.0,11.24765467,0.0,8,0.0,0,0,0, false
1083696,44, , t, no, false,9,1,307, true,0.0, B, true, true,29.84,65.5,39.35,0.0,0.0,-0.17,0.003,7.29,0.0,0.0,3.849884527,-14.39492214,4.0,11,0.0,0,0,0, true
1053807,0, , suburban, unknown, false,0,4,141, true,29.99, D, true, false,77.31,695.5,84.99,0.0,0.59,-1.43,-0.0266,135.22,39.0,1.33,1.275783594,4.740337809,24.0,14,0.0,0,0,0, false
1056238,42, , suburban, no, false,2,2,61, true,59.99, B, false, true,78.39,88.25,10.0,55.0,0.0,0.175,-0.5328,18.91,12.33,5.0,2.3016412,-7.7310402410000005,3.67,11,0.0,0,0,0, true
1013017,28, , , yes, false,6,1,899, true,0.0, A, false, true,19.85,50.75,10.0,10.75,0.0,-0.595,-0.215,7.1,4.33,2.67,4.371248025,4.3578739980000005,2.0,30,0.0,0,0,0, true
1080345,0, , suburban, unknown, false,0,1,270, true,0.0, B, true, false,25.81,65.75,10.0,15.25,0.0,0.465,0.3958,15.32,3.33,10.0,0.40913740200000004,-16.28188789,7.0,9,1.0,0,0,0, true
1044767,34, professional, , yes, true,6,1,440, false,0.0, B, false, true,20.17,6.5,19.99,0.0,0.0,-0.13,-0.0036,0.0,0.0,0.0,5.0606060610000005,-2.311517361,0.0,14,0.0,0,0,0, true
