customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1046343,46, professional, , no, false,4,2,419, true,149.99, B, false, true,54.31,244.0,40.07,33.25,0.94,-0.18,-0.2864,54.0,7.0,0.0,1.843151428,-4.136494767,2.0,20,0.0,0,0,0, true
1034186,54, , , yes, true,9,2,407, true,149.99, D, false, true,43.07,468.75,18.14,63.5,0.0,-8.295,-1.2474,146.38,33.67,7.33,0.664522293,7.798168095,10.0,22,1.0,0,0,0, true
1081671,44, professional, suburban, yes, true,6,1,205, true,0.0, B, false, true,36.05,193.0,44.99,0.0,0.0,-2.16,-0.0212,11.41,14.67,1.67,2.304347826,14.67766069,2.67,7,0.0,0,0,0, false
1023286,0, , , unknown, false,0,1,636, true,0.0, A, true, false,39.47,147.75,29.99,13.25,0.0,-1.455,-0.1246,25.79,11.67,1.0,2.588235294,-3.6155417610000002,5.0,21,0.0,0,0,0, true
1013160,28, , suburban, yes, false,6,4,135, true,29.99, E, false, true,109.91,547.75,49.99,144.0,6.39,-8.635,-1.1476,124.6,49.67,16.0,1.9572484730000002,-0.261085146,11.33,26,7.0,0,0,0, true
1018578,38, , , unknown, false,9,3,2, true,59.99, B, false, true,52.4,109.25,42.49,0.0,1.59,-0.325,-0.1222,0.07,4.33,0.0,3.047976012,15.66891733,0.0,23,0.0,0,0,0, false
1018097,48, professional, town, yes, true,9,8,15, true,149.99, C, false, true,59.81,539.5,45.0,57.25,0.0,3.85,0.2038,88.06,29.0,19.0,1.025959894,10.135475900000001,4.33,25,0.0,0,0,0, false
1059501,38, , , no, false,8,1,385, true,0.0, B, false, true,53.51,575.25,44.99,41.5,0.0,11.115,0.9159999999999999,126.73,34.0,2.0,0.850537385,13.10617733,8.0,13,0.0,0,0,0, false
1034757,0, , , unknown, false,0,2,708, true,29.99, B, true, false,42.55,701.5,52.49,0.0,0.0,4.25,-0.7916,33.14,14.0,2.0,1.058401149,17.99595477,10.67,24,0.0,0,0,0, true
1059477,36, , unknown, unknown, false,7,1,385, true,0.0, B, false, true,79.84,711.25,59.99,37.0,9.31,1.375,0.157,192.54,44.67,27.67,2.580185185,-8.392938254,4.0,13,6.33,0,0,0, true
1066999,0, , , unknown, false,0,3,57, true,129.99, G, true, false,93.78,1403.25,84.99,49.25,0.0,-2.505,-0.2718,460.92,29.67,2.33,3.2451514280000002,6.004479795,10.0,13,5.33,0,0,0, true
1070665,44, professional, suburban, yes, true,6,1,316, true,0.0, E, false, true,44.16,184.25,31.04,51.75,0.0,-3.685,-0.8832,12.91,2.33,0.33,0.5555555560000001,3.681976798,1.33,10,1.67,0,0,0, false
