customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1006252,50, professional, suburban, unknown, false,7,2,359, true,29.99, C, false, true,35.81,178.75,34.98,0.0,0.1,0.105,-0.0166,66.35,10.0,5.33,1.773275595,0.929993738,2.0,31,0.0,0,0,3, false
1096412,0, , suburban, unknown, false,0,3,132, true,99.99, G, true, false,98.88,1085.75,57.32,0.0,45.57,-20.995,-2.3452,168.19,5.33,3.0,2.169159451,7.870582996,57.0,8,9.67,1,0,0, true
1086778,28, , suburban, unknown, false,6,1,353, true,0.0, B, false, true,33.57,508.5,10.0,64.25,0.0,9.19,1.1584,85.43,16.0,1.0,1.5953571430000002,2.837128482,0.67,12,0.0,0,0,0, true
1081069,54, professional, town, yes, true,9,1,314, true,0.0, B, false, true,76.36,611.25,59.99,62.75,0.0,-2.705,-0.4482,103.0,42.33,21.67,3.5163319619999998,21.44012273,8.67,11,0.67,0,0,0, false
1028433,60, professional, suburban, yes, false,9,1,580, true,0.0, B, false, true,66.29,948.75,59.99,18.5,2.82,-13.135,-0.376,6.98,16.33,0.0,1.4329906540000001,-5.780858479,17.33,19,1.33,0,0,0, false
1047214,28, , suburban, no, false,7,2,2, true,9.99, B, false, true,57.86,774.75,48.86,28.75,0.0,-1.375,-0.1574,235.64,64.0,29.0,0.555918508,14.54445742,9.33,20,0.67,0,0,0, false
1004337,48, professional, town, yes, false,5,1,1028, true,0.0, E, false, true,72.12,687.25,70.0,0.0,0.0,2.455,0.0368,250.74,18.0,0.33,2.729310041,3.766295845,10.0,34,0.0,0,0,0, true
1053349,0, , , unknown, false,0,2,272, true,129.99, G, true, false,44.28,754.5,22.5,61.5,0.0,-8.07,-0.8856,204.45,93.0,26.33,0.621234352,7.048781367999999,32.0,18,0.67,0,0,0, false
1041187,34, , , yes, true,6,1,536, true,0.0, A, false, true,13.25,0.75,10.0,0.0,0.0,-0.015,0.0,0.0,0.0,0.0,0.492537313,-4.126535683999999,0.0,18,0.0,0,0,2, false
1059444,20, , , no, false,4,2,234, true,199.99, C, true, true,376.39,1544.0,52.67,364.0,0.0,8.94,17.9114,351.15,78.0,78.33,0.610817601,-13.06610469,81.33,11,7.67,0,0,0, true
1036694,46, , suburban, unknown, true,6,2,580, false,29.99, B, false, true,32.95,187.5,29.99,5.75,0.16,-0.17,-0.0462,15.77,10.33,5.67,7.512425021,-5.467419216000001,1.67,19,6.67,0,0,0, true
