customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1081398,48, professional, suburban, no, false,7,5,72, true,29.99, B, false, true,76.23,734.75,84.99,0.0,0.0,2.585,-0.005,174.8,49.67,13.33,1.48256421,-21.65177983,26.67,9,0.33,0,0,0, false
1079531,0, , , unknown, false,0,1,211, true,0.0, C, true, false,45.98,290.75,44.99,0.0,10.25,-3.775,-0.2198,5.9,3.33,1.33,0.965856182,-16.68052144,6.0,7,2.67,0,0,0, true
1096322,36, , suburban, unknown, false,5,1,216, true,0.0, D, false, true,24.59,34.0,29.99,11.5,0.0,0.86,0.2038,0.0,1.0,0.0,1.255639098,14.20374047,0.33,8,0.0,0,0,0, true
1088495,0, , , unknown, false,0,2,180, true,99.99, C, true, false,67.88,814.0,69.99,43.25,0.1,6.2,0.8382,117.13,38.0,10.0,1.3253749890000002,-6.406648112999999,15.33,12,4.33,0,0,0, true
1089478,0, , , unknown, false,0,1,328, true,0.0, B, true, false,142.88,1966.75,59.99,217.25,0.0,-7.835,-1.0859999999999999,135.26,48.67,17.0,0.6459585489999999,-6.460350019,42.67,11,8.0,0,0,0, true
1019434,58, , , yes, false,9,2,670, true,29.99, D, false, true,79.51,1430.5,60.87,62.0,0.0,8.49,0.9322,279.23,139.33,16.0,0.562992126,-2.485225863,20.0,25,1.67,0,0,0, false
1060598,60, , suburban, no, false,8,1,487, true,0.0, C, false, true,37.73,322.5,32.49,0.0,0.0,-1.17,0.145,60.77,43.33,6.33,0.940806452,-8.550671155,7.33,17,1.0,0,0,0, true
1062033,52, , town, yes, false,4,1,478, true,0.0, B, false, true,34.99,526.25,44.99,0.0,0.0,-5.625,0.0,203.87,30.33,18.67,0.617692229,0.6828176990000001,10.67,16,3.67,0,0,0, false
1048864,48, , town, yes, true,7,4,285, true,59.99, A, false, true,29.99,36.25,39.99,0.0,0.0,0.015,0.0,12.74,3.33,3.67,1.080432173,1.219623928,0.33,17,0.0,0,0,0, true
1093521,30, , , no, false,2,3,91, true,199.99, E, true, true,79.09,1259.5,69.99,29.75,8.06,-5.99,-0.1992,75.31,38.67,9.0,0.804410782,2.981281247,68.33,10,19.33,0,0,0, false
1053424,44, , , no, false,5,1,470, true,0.0, B, false, true,39.97,182.25,30.0,0.0,0.0,6.535,0.451,6.38,8.0,2.0,2.424545455,9.119827227,1.0,16,0.0,0,0,0, false
1043809,34, , , unknown, false,0,2,383, true,29.99, G, true, false,102.09,893.75,74.99,0.25,23.01,-4.875,0.342,180.84,75.33,6.33,1.35828877,5.619935855,20.0,19,0.0,0,0,0, true
1096703,0, , rural, no, false,3,1,204, true,0.0, E, false, true,142.5,2319.0,72.9,127.5,21.09,-1.64,0.1238,502.04,84.0,34.67,0.949685535,18.28433312,51.0,7,14.67,0,0,0, false
