customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1017390,38, professional, , yes, false,7,5,209, true,29.99, A, false, true,58.75,554.0,69.99,0.0,0.0,-2.44,-0.1572,46.49,28.33,2.33,2.17203851,-0.028200958999999998,21.67,23,0.0,0,0,0, true
1081397,34, , suburban, yes, true,4,1,313, true,0.0, C, false, true,131.26,746.5,54.99,242.25,0.0,3.03,0.4468,178.88,23.33,6.33,2.6178048780000003,5.166348528,9.67,11,1.67,0,0,0, true
1045089,0, , suburban, unknown, false,0,4,133, true,149.99, B, true, false,104.21,1309.0,75.0,103.25,0.0,-4.14,-0.5542,672.47,24.33,20.33,4.929956746,10.44145914,11.0,18,0.0,0,0,0, true
1080345,0, , suburban, unknown, false,0,1,270, true,0.0, B, true, false,25.81,65.75,10.0,15.25,0.0,0.465,0.3958,15.32,3.33,10.0,0.40913740200000004,-16.28188789,7.0,9,1.0,0,0,0, true
1071568,0, , suburban, unknown, false,6,2,149, true,129.99, E, true, true,35.73,415.5,44.99,0.25,0.32,2.93,-0.0146,103.14,21.67,10.33,0.41176470600000004,10.42103115,11.33,8,0.0,0,0,0, false
1081586,42, , suburban, no, true,3,2,161, true,129.99, G, false, true,54.39,1362.25,59.99,0.0,0.0,-6.325,-0.008,415.48,51.0,23.33,0.524640537,5.669059787,19.33,13,8.67,0,0,0, true
1036169,58, , suburban, no, true,5,2,563, true,29.99, B, false, true,33.23,406.25,32.49,0.0,0.0,0.215,-0.0148,122.62,22.67,6.33,1.696780718,-4.537119175,4.33,23,0.33,0,0,0, false
1099478,40, , , unknown, false,0,2,840, true,29.99, D, true, false,39.04,155.0,29.99,25.33,0.0,0.12,0.043,10.87,6.67,0.0,1.35,5.650973865,1.33,29,3.33,0,0,0, false
1014053,38, professional, town, yes, true,9,3,264, true,149.99, A, false, true,51.23,450.75,59.99,0.0,0.0,1.485,-0.005,111.62,7.0,2.33,1.7452953230000001,-16.63178823,9.0,27,0.0,0,0,0, false
1067721,40, professional, suburban, yes, true,6,1,273, true,0.0, E, false, true,53.22,269.75,29.99,33.0,0.0,-1.755,-0.306,10.68,1.0,0.67,5.808325266000001,-13.73487675,0.67,9,0.33,0,0,3, true
