customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1014323,32, , suburban, yes, false,6,1,760, false,0.0, E, false, true,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.044456957000001,0.0,25,0.0,0,0,3, true
1054491,42, , suburban, unknown, false,7,2,281, true,59.99, E, false, true,103.7,1062.5,109.99,0.0,0.0,0.89,0.0446,106.24,38.0,5.67,8.472687086,6.3028871870000005,8.33,16,0.0,0,0,0, false
1033627,44, self-employed, suburban, yes, false,7,2,389, true,29.99, B, false, true,72.05,384.5,44.99,105.0,0.2,-0.23,-0.0658,34.37,0.67,0.67,7.144842721,-1.070141222,7.33,24,0.0,0,0,0, true
1028772,42, , , no, false,3,2,121, true,149.99, B, true, true,35.74,58.75,32.49,0.0,0.0,0.185,0.0,53.53,0.67,2.67,0.478487614,0.109487962,1.33,23,0.0,0,0,0, true
1070522,42, , , no, true,8,1,362, true,0.0, D, false, true,102.99,1310.75,44.99,190.75,0.0,-0.975,-0.8012,0.0,0.0,0.0,0.0,-8.936138509,0.0,12,0.0,0,0,0, false
1080038,0, , , unknown, false,0,1,378, true,0.0, C, true, false,64.88,1040.5,44.99,73.25,0.0,-7.23,-0.0766,480.75,30.0,4.0,0.668703704,-13.18500894,3.33,13,8.33,0,0,0, true
1032265,0, , , unknown, false,0,1,673, true,0.0, D, true, false,30.24,64.0,39.99,0.0,0.0,0.42,0.0148,5.78,4.67,0.67,1.8574490890000002,0.249333052,1.67,23,0.0,0,0,2, false
1053147,46, professional, rural, yes, true,6,1,364, true,0.0, B, false, true,136.22,1493.25,108.72,186.5,0.0,-10.425,-0.6264,131.34,38.0,3.33,1.051143038,-8.82583852,18.33,12,3.0,0,0,0, false
1063633,0, , suburban, unknown, false,0,2,86, true,9.99, C, true, false,46.27,510.25,39.99,46.5,0.0,-0.085,-0.0944,161.05,37.33,4.33,1.513631805,-11.47580739,7.67,14,0.33,0,0,1, true
1025876,0, , suburban, yes, true,9,1,773, true,0.0, B, false, true,51.4,376.0,50.0,0.0,0.91,2.0,-0.027999999999999997,54.8,9.67,0.0,4.233775297,4.577755279,6.33,26,0.0,0,0,0, true
1010440,40, clerical, , no, false,5,1,1028, true,0.0, A, false, true,16.99,0.0,16.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.81909003,0.0,34,0.0,0,0,0, true
1056071,0, , , unknown, false,0,1,450, true,0.0, E, true, false,80.72,1395.0,84.99,0.0,0.0,-0.86,0.005,658.04,45.33,15.33,1.656504613,-8.336943522,9.67,15,4.67,0,0,0, false
1004729,42, self-employed, , yes, true,6,1,1113, true,0.0, A, false, true,32.73,100.25,24.99,20.25,0.0,-1.925,-0.1548,3.02,33.33,0.67,2.55,7.4539030660000005,1.67,37,0.0,0,0,0, true
1076464,0, , , unknown, false,0,7,153, true,199.99, E, true, false,46.94,365.75,38.78,30.25,0.39,-7.315,-1.682,91.19,14.67,3.67,0.802407222,1.394433302,48.0,11,0.67,0,0,0, true
1029997,0, , town, unknown, false,0,1,573, false,0.0, B, true, false,31.41,294.5,30.0,2.75,0.17,0.21,-0.0282,38.53,14.0,0.67,1.142677086,25.54407593,11.33,19,4.0,0,0,0, true
1047917,64, , , unknown, false,6,1,517, true,0.0, E, false, true,34.99,198.0,44.99,0.0,0.0,-1.12,0.0,45.5,7.67,3.67,1.4101410140000001,13.22053108,15.33,18,0.0,0,0,0, true
1076962,0, , town, unknown, false,0,1,221, true,0.0, B, true, false,31.06,118.75,29.99,0.0,0.55,0.445,-0.0214,2.65,1.67,0.0,2.6592214419999998,-4.2995566919999995,47.33,7,0.0,0,0,0, false
1087348,36, , , no, true,2,1,182, true,0.0, A, false, true,30.26,41.0,29.99,0.0,0.0,0.4,-0.0054,0.0,0.0,0.0,3.511278195,-4.278974973,1.0,6,0.0,0,0,0, true
1050382,50, , suburban, yes, false,6,1,557, true,0.0, D, true, true,33.71,113.5,29.99,0.0,0.47,1.55,0.043,11.93,6.67,0.67,7.333333333,5.532936756000001,0.0,19,0.0,0,0,0, false
1039302,58, , , yes, false,7,1,601, true,0.0, C, false, true,137.49,784.0,50.0,272.5,1.78,-14.08,-1.7342,273.64,33.67,0.0,3.22122217,5.814901174,34.0,20,0.0,0,0,0, true
