customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1027797,32, professional, town, yes, true,8,2,320, true,29.99, B, false, true,32.88,120.5,32.49,0.25,0.0,0.15,-0.0078,18.59,12.0,4.33,1.307337333,5.608887054,3.67,19,0.0,0,0,0, true
1064116,38, , suburban, unknown, false,6,1,296, true,0.0, B, false, true,61.47,507.25,80.15,0.0,0.78,-2.325,-0.0296,274.98,25.33,15.67,1.477291495,-0.9485740109999999,2.0,10,0.0,0,0,0, false
1068548,56, , suburban, yes, false,5,1,376, true,0.0, C, false, true,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5775244880000001,0.0,13,0.0,0,0,0, true
1039467,54, professional, , unknown, true,6,7,225, true,29.99, E, false, true,166.63,2516.75,159.99,89.25,0.0,12.725,0.7942,973.39,33.33,8.67,1.936648084,-10.39557451,125.67,18,0.0,0,0,0, false
1047601,0, , town, unknown, false,0,1,412, true,0.0, G, true, false,29.29,128.25,29.99,0.0,0.0,0.115,0.013999999999999999,20.42,12.0,7.33,0.858893114,8.511667225,3.33,14,0.0,0,0,0, true
1009044,32, , , no, false,6,4,131, true,129.99, A, false, true,103.29,696.75,44.99,135.0,0.0,-6.315,-1.2464,145.26,71.33,14.33,0.789457703,-9.456178587,8.0,29,0.0,0,0,0, false
1015910,0, , , unknown, false,0,1,839, true,0.0, E, true, false,41.98,25.75,44.99,0.0,0.0,0.405,0.0,0.02,1.67,0.0,0.79125,-11.01254938,1.67,28,0.33,0,0,0, false
1082461,40, , town, unknown, true,6,1,264, true,0.0, B, false, true,49.91,298.5,47.01,19.25,0.0,2.83,1.421,5.4,3.67,0.0,1.8851724140000001,7.861907726,10.33,9,1.0,0,0,0, true
1064499,36, , suburban, yes, true,7,3,302, true,79.99, B, false, false,45.77,443.25,29.99,66.5,0.0,-1.025,-0.9154,169.22,25.67,5.67,2.5528498319999997,12.05904484,16.67,12,0.33,0,0,0, false
1055037,0, , , unknown, false,0,2,298, true,59.99, G, true, false,30.64,250.75,40.0,0.5,0.1,1.945,-0.0128,0.0,0.0,0.0,0.0,5.390957089,0.0,12,0.0,0,0,0, true
1014487,60, , , yes, false,9,6,232, true,199.99, E, false, t,81.87,738.25,50.0,0.0,12.93,-7.405,-0.2338,240.4,60.0,25.0,1.568421053,-13.02131117,5.33,25,0.67,0,0,2, false
1014922,64, professional, , yes, false,6,5,216, true,149.99, C, false, true,94.49,831.75,94.99,54.0,0.64,-6.615,-0.2616,252.25,23.0,23.33,3.100210021,-14.00691314,7.33,29,0.0,0,0,0, true
1002832,0, , , unknown, false,0,5,542, true,29.99, A, true, false,61.99,524.25,50.0,42.0,0.0,-3.625,-0.2002,164.59,15.67,6.33,6.1776666670000004,1.358625281,8.0,39,0.0,0,0,0, true
1014975,34, , , no, false,1,2,455, true,29.99, C, true, yes,49.83,294.75,40.32,22.25,0.39,2.325,0.7286,23.29,23.33,1.67,1.9034599559999998,5.599817526,8.67,25,2.0,0,0,0, false
1038057,62, professional, , no, false,6,1,677, true,0.0, B, false, true,36.96,63.0,29.99,0.0,0.48,0.68,0.0238,0.52,6.33,0.0,1.36425648,-0.5461993270000001,1.67,23,0.0,0,0,1, false
1073241,0, , suburban, unknown, false,0,1,238, true,0.0, C, true, yes,73.14,563.5,70.16,54.75,31.21,-6.45,0.249,78.08,35.0,2.33,1.19047619,-0.197564231,20.0,8,0.0,0,0,0, true
1044177,38, , , unknown, false,6,2,505, true,79.99, D, false, true,81.16,1009.75,84.99,0.25,2.12,-5.775,0.0086,220.68,41.33,11.33,1.813060079,-2.994119762,24.67,17,0.67,0,0,0, true
1004871,36, , , no, false,9,1,998, false,0.0, A, false, true,76.86,291.75,85.0,2.5,0.64,2.805,0.0012,10.25,3.33,0.0,1.161923671,-6.624279942,3.0,33,0.0,0,0,0, true
1078312,24, , , no, false,6,1,215, true,0.0, C, false, true,87.34,307.75,79.99,48.75,6.4,1.465,0.5068,31.53,40.33,4.33,1.869253342,4.05234412,8.0,7,0.0,0,0,0, false
1078157,0, , , unknown, false,0,1,324, true,0.0, D, true, false,65.11,517.5,59.99,43.25,0.41,-3.93,-0.25,55.35,44.67,14.0,3.278627055,-14.84354797,10.33,11,1.33,0,0,0, true
1040852,0, , , no, false,6,2,193, true,29.99, D, false, true,66.62,882.5,33.02,102.75,0.0,-5.55,-1.1106,250.94,66.33,23.33,0.560095139,-5.251198461,13.67,18,8.0,0,0,3, false
1048816,48, professional, town, yes, true,9,1,463, true,0.0, A, false, true,11.8,118.0,10.0,0.0,1.8,-1.28,-0.036000000000000004,17.52,8.33,2.0,2.359230769,-0.145850352,5.0,15,0.0,0,0,0, false
1001034,46, professional, suburban, unknown, false,9,3,781, true,59.99, A, false, true,36.88,147.5,29.99,0.0,7.9,-1.59,-0.14800000000000002,23.53,16.0,0.0,3.160619255,6.457168683,3.0,50,0.0,0,0,0, true
1024887,28, , suburban, no, false,9,2,181, true,149.99, B, false, true,91.84,760.5,104.99,0.0,0.56,-9.51,-0.077,220.05,67.67,12.0,2.455805563,-3.995379771,14.33,24,0.67,0,0,0, false
1087849,54, professional, , no, false,6,1,238, true,0.0, A, false, true,35.99,6.0,35.99,0.0,0.0,-0.12,0.0,0.0,0.0,0.0,5.0606060610000005,9.738317017,0.67,8,0.0,0,0,0, true
1045943,0, , , unknown, false,0,2,111, true,149.99, G, true, false,85.98,861.25,45.03,104.5,0.0,-4.325,-0.9802,157.88,103.67,29.33,0.559366431,-11.43107475,47.0,14,57.0,0,0,0, false
1022360,34, , , yes, false,4,2,87, true,29.99, B, false, true,63.32,1072.5,54.98,28.75,0.0,-4.65,-0.1668,436.29,29.67,3.33,1.170979061,3.8274858380000003,22.33,23,0.67,0,0,2, false
1039844,52, , , unknown, true,4,2,488, true,9.99, C, false, true,46.47,95.25,45.0,3.25,0.0,-1.245,-0.0294,8.57,19.67,4.67,2.320835565,1.961353616,4.0,16,0.33,0,0,0, true
1055019,28, , suburban, yes, false,6,1,412, true,0.0, D, false, true,76.74,624.0,49.99,73.5,0.0,5.7,1.0004,135.81,43.33,6.67,2.570954467,-4.067979815,5.67,14,0.0,0,0,0, true
1045652,24, , , no, false,9,1,431, true,0.0, A, false, true,54.18,572.75,62.81,1.0,0.1,-7.135,0.1162,113.3,29.67,4.0,0.568181818,0.71834482,3.67,14,0.0,0,0,0, true
1077289,40, , suburban, yes, true,6,1,220, true,0.0, B, false, true,33.41,263.25,39.99,9.0,0.0,1.015,0.1836,5.18,2.0,0.33,1.9230769230000002,8.036475196,6.67,7,0.0,0,0,0, true
1071420,38, professional, town, yes, true,9,1,249, true,0.0, B, false, true,76.67,679.5,74.99,33.0,2.52,3.29,0.1848,62.55,26.67,7.33,2.2,3.568204137,3.33,8,1.67,0,0,0, true
1039705,34, , , no, false,6,5,10, true,129.99, E, true, false,85.4,1584.0,59.99,99.0,0.0,-12.8,-0.6282,822.42,65.33,16.0,0.968085785,0.21048896399999997,13.33,16,5.0,0,0,0, true
1032328,48, professional, suburban, yes, false,6,2,153, true,9.99, B, false, true,30.0,97.75,30.0,0.0,0.0,0.045,0.0,0.4,1.33,0.33,0.940035273,-4.85990478,4.0,25,0.0,0,0,0, false
1018225,42, self-employed, , unknown, true,6,2,546, true,29.99, E, false, true,52.68,151.25,51.99,0.0,0.0,-0.345,-0.0088,15.2,10.33,8.33,2.354375,-17.70815773,1.33,23,0.33,0,0,0, false
1015388,58, , town, no, false,1,1,741, false,0.0, D, false, true,97.53,310.75,29.99,180.25,0.78,-0.195,-0.0958,46.65,7.67,0.0,3.177405119,-9.977115917,3.67,24,0.0,0,0,0, true
