customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1045125,0, , town, unknown, false,0,2,139, true,79.99, D, true, false,80.64,1253.75,84.99,0.0,5.65,-0.775,0.0352,350.31,46.0,16.0,1.211180124,-3.934919462,36.33,18,0.33,0,0,1, false
1066564,66, , , no, false,1,2,61, true,59.99, C, false, false,182.6,1324.5,56.2,290.0,0.0,9.89,1.351,0.0,0.0,0.0,0.0,-3.8103312060000003,0.0,11,0.0,0,0,0, true
1050466,0, , suburban, unknown, false,0,1,388, true,0.0, C, true, false,119.41,551.0,54.99,17.5,65.1,1.46,0.2696,27.55,17.0,0.0,0.967213115,6.95817675,3.0,13,0.0,0,0,0, true
1051569,0, , , unknown, false,0,4,91, true,29.99, C, true, false,61.64,305.0,44.99,8.0,0.4,-0.04,-0.3374,41.47,27.67,6.67,3.855217391,3.810220793,10.33,12,1.33,0,0,2, false
1076698,58, , town, yes, true,9,1,222, true,0.0, B, false, true,30.51,71.5,39.99,0.0,0.0,0.01,-0.0104,1.47,3.67,0.0,1.166428571,-2.2814412859999997,1.0,7,0.0,0,0,0, false
1030554,26, , suburban, yes, false,6,2,628, true,59.99, B, false, true,106.87,855.75,69.99,138.75,1.28,-4.755,-1.1376,379.96,33.33,19.67,2.579011296,20.78666573,19.67,21,0.0,0,0,0, true
1078118,0, , , unknown, false,0,1,216, true,0.0, B, true, false,51.19,571.5,52.49,37.25,0.1,0.57,0.7268,241.43,25.0,1.0,1.096511838,-1.086674798,2.33,7,0.0,0,0,0, true
1036408,0, , suburban, unknown, false,0,1,525, true,0.0, G, true, false,30.51,109.25,29.99,0.0,0.0,-0.425,-0.0104,21.65,4.67,2.0,1.408111534,16.57901202,2.67,17,0.0,0,0,2, false
1008766,0, , suburban, no, false,6,2,283, true,29.99, A, true, true,34.99,780.5,44.99,0.0,0.0,0.83,0.0,350.79,24.0,38.67,0.591715976,-7.970341208,1.33,36,0.0,0,0,0, false
1000228,60, crafts, , no, false,6,2,669, false,29.99, C, false, true,56.49,355.0,55.0,0.0,0.0,-3.42,-0.0296,205.77,2.0,1.67,3.056829268,-3.4531348860000004,9.33,49,0.0,0,0,0, true
