customer, age, occupation, regionType,marriageStatus, children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1082939,0, , , unknown, false,6,1,309, true,0.0, B, true, false,77.07,347.5,54.99,87.25,0.8,0.67,-0.6416,34.0,8.33,0.33,1.494896381,22.69920225,11.33,11,0.0,0,0,0, true
1054959,0, , , no, false,6,1,458, true,0.0, B, false, true,18.49,255.75,10.0,0.0,0.0,-2.915,-0.15,34.73,4.0,3.67,1.5352407540000002,-6.32014331,4.67,16,0.0,0,0,0, true
1004198,58, professional, town, yes, true,1,1,1038, true,0.0, A, false, true,13.39,195.5,10.0,0.0,0.0,2.51,0.0162,56.79,8.33,5.67,0.202358245,-7.7807604999999995,4.0,34,0.0,0,0,0, true
1060546,58, professional, , yes, true,6,1,487, true,0.0, C, false, true,29.99,51.25,29.99,0.0,0.0,-0.705,0.0,0.0,0.0,0.0,1.5628517819999999,-1.555236575,4.0,17,0.0,0,0,1, false
1095675,0, , rural, unknown, false,0,2,34, true,149.99, B, true, false,35.09,130.5,44.99,0.25,0.0,2.57,-0.002,15.63,17.33,5.33,3.333,-30.39529827,1.67,8,0.0,0,0,3, false
1098345,38, professional, suburban, unknown, false,7,1,1112, false,0.0, A, false, true,15.14,38.5,15.0,0.0,0.0,0.63,-0.0026,2.85,0.33,0.0,2.263823065,-2.619999946,0.67,37,0.0,0,0,0, true
1095290,0, , suburban, unknown, false,0,2,55, true,149.99, B, true, false,42.21,246.0,10.0,19.5,0.39,-1.22,-0.6442,15.17,33.33,10.0,2.734523357,-9.603612958,5.33,7,0.33,0,0,0, true
1060321,60, professional, suburban, yes, true,9,1,427, true,0.0, B, false, no,15.75,36.75,10.0,5.75,0.0,-0.735,-0.115,2.36,0.0,0.0,6.185628743,-6.244468273,1.0,15,0.0,0,0,0, true
1015939,46, , , no, false,6,2,378, true,29.99, E, false, true,44.55,688.0,49.56,7.5,0.0,4.12,0.3086,219.92,1.33,0.0,1.006892358,-4.574926422,3.33,30,3.67,1,1,1, false
1074961,22, , suburban, no, false,1,1,338, true,0.0, B, false, t,30.41,179.0,39.99,0.0,0.42,-2.28,-0.0084,3.12,1.0,0.0,0.317277185,-5.379439706,0.67,12,0.0,0,0,0, true
1054023,36, , suburban, yes, true,6,1,465, true,0.0, D, false, true,109.12,613.5,75.88,94.0,0.0,-4.67,-0.578,19.14,8.33,0.0,1.96969697,-11.19277225,9.67,16,1.33,0,0,0, false
1097296,48, crafts, town, no, false,2,2,115, true,149.99, E, false, no,42.23,108.25,6.81,0.0,0.0,-2.165,2.1554,0.0,0.0,0.0,1.0,5.2265895669999995,0.67,7,14.67,0,0,0, false
1034024,60, professional, , no, false,5,2,630, true,59.99, B, false, true,35.24,51.75,44.99,0.0,0.0,0.845,0.0148,0.79,6.33,0.33,0.7553333329999999,3.548679673,3.67,22,0.0,0,0,0, true
1003517,80, retired, , yes, false,5,3,385, true,29.99, A, false, true,17.15,28.0,16.99,0.0,0.0,0.24,-0.0032,0.0,0.0,0.0,0.666666667,-8.150728799,0.0,35,0.0,0,0,0, false
1045247,62, , suburban, yes, true,8,1,544, true,0.0, B, false, true,20.45,59.25,29.99,3.75,0.0,1.735,0.040999999999999995,0.26,1.0,0.0,0.7103393840000001,26.24246345,2.33,18,2.33,0,0,0, true
1008913,30, , suburban, yes, true,6,1,899, true,0.0, A, false, true,35.48,195.75,31.28,14.25,0.23,0.665,0.1288,48.24,1.0,0.0,3.270051933,8.666779646,4.0,30,0.0,0,0,0, false
1073703,46, , town, no, true,6,2,124, true,149.99, G, false, true,113.45,764.5,44.99,221.5,0.1,6.67,2.4616,55.03,29.33,4.33,1.143821489,-6.314804017999999,16.67,12,7.33,0,0,0, false
1033555,56, clerical, , no, false,4,2,247, true,79.99, C, false, true,266.87,804.25,49.99,317.5,89.67,-12.565,-2.5424,98.71,21.67,3.33,1.650714286,-17.20203578,11.0,22,2.33,0,0,0, true
1030543,60, , suburban, yes, false,9,2,374, true,149.99, B, false, true,151.76,675.5,30.0,341.25,0.0,-11.05,-2.4352,194.95,54.67,13.33,0.5482456139999999,5.246222466,17.67,21,0.0,0,0,0, false
1052955,50, , , yes, false,5,1,428, true,0.0, B, false, true,15.51,51.75,10.0,5.25,0.0,0.105,0.0298,6.34,0.0,0.0,9.1675,4.540955704,2.33,14,0.0,0,0,0, true
1035750,62, , town, no, false,7,1,532, true,0.0, B, false, true,30.26,55.75,29.99,0.0,0.0,-1.115,-0.0054,0.0,0.0,0.0,2.2233333330000002,7.593283411,2.67,18,2.33,0,0,0, true
1051301,20, , , unknown, false,0,3,262, true,99.99, B, true, false,11.29,343.0,9.03,1.67,0.65,0.0,0.0,19.23,2.33,0.0,0.7553333329999999,22.94778279,0.33,17,2.0,0,0,0, false
1078695,28, , , unknown, false,3,1,321, true,0.0, C, false, true,60.24,52.5,69.99,0.0,0.0,0.13,-0.005,7.4,1.33,0.0,1.120909091,7.316341017,2.0,11,0.0,0,0,0, true
1036254,30, , , unknown, false,6,1,695, true,0.0, B, false, true,41.73,212.25,29.99,30.25,0.16,0.555,0.1618,8.52,5.67,0.0,1.7746531680000002,0.5981925579999999,5.0,23,0.0,0,0,0, true
1038547,0, , , unknown, false,0,2,354, true,29.99, F, true, false,69.55,767.5,65.0,3.25,0.0,-7.09,0.7126,237.36,31.0,1.67,2.497792208,-7.809123479,8.33,17,12.67,0,0,1, true
1093090,0, , , unknown, false,0,1,184, true,0.0, B, true, false,47.23,720.0,49.99,16.25,0.0,-0.54,-0.1448,43.99,20.67,2.67,1.180018002,20.48242226,6.67,6,4.67,0,0,0, false
1003577,40, , suburban, no, false,6,1,1180, false,0.0, A, false, true,86.97,192.75,16.99,0.0,69.98,10.945,4.1988,0.83,0.0,0.0,1.67,-11.22978202,1.67,39,0.0,0,0,0, true
